	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
nimesulide	0.711967213114754	0.01371	0.20393625	0.5	4	0.00636942675159236	FALSE
flumequine	0.425573770491803	0.35923	0.820649336823735	0.25	4	0.347517730496454	FALSE
gemfibrozil	0.507213114754098	0.10163	0.571633644067797	0.6	5	0.0569105691056911	TRUE
oxymetazoline	-0.522131147540984	0.15393	0.65491821086262	0.75	4	0.150602409638554	TRUE
chlorphenesin	-0.614098360655738	0.05598	0.478418387096774	0.75	4	0.0970873786407767	TRUE
ethosuximide	0.312950819672131	0.72769	0.942544610069102	0.5	4	0.739130434782609	FALSE
aztreonam	-0.479016393442623	0.14122	0.645970975609756	0.2	5	0.0728476821192053	FALSE
hydrastinine	-0.414918032786885	0.26922	0.753010641025641	0.4	5	0.331707317073171	FALSE
tolfenamic acid	0.195573770491803	0.9905	0.998604378834356	0.25	4	0.992957746478873	FALSE
mefexamide	-0.514754098360656	0.16374	0.668842438271605	0.75	4	0.161073825503356	TRUE
nifenazone	-0.276229508196721	0.75379	0.943985164938737	0.4	5	0.776315789473684	FALSE
metampicillin	0.554426229508197	0.05606	0.478418387096774	0.2	5	0.195402298850575	FALSE
mafenide	-0.217213114754098	0.92812	0.99664403609516	0.4	5	0.970238095238095	FALSE
iproniazid	0.214754098360656	0.93315	0.998604378834356	0.4	5	0.966292134831461	FALSE
cloxacillin	-0.498524590163934	0.18857	0.696977971830986	0.5	4	0.309090909090909	FALSE
pentoxifylline	0.289016393442623	0.70549	0.942544610069102	0.2	5	0.865168539325843	FALSE
meclofenamic acid	0.28672131147541	0.71445	0.942544610069102	0.4	5	0.884393063583815	FALSE
sulfathiazole	0.439344262295082	0.21391	0.710083656716418	0.6	5	0.2	TRUE
cimetidine	0.517049180327869	0.09014	0.564874210526316	0.6	5	0.0514285714285714	TRUE
troleandomycin	-0.328032786885246	0.67704	0.93892739039666	0.5	4	0.752808988764045	FALSE
naphazoline	0.440983606557377	0.21028	0.707128512820513	0	5	0.1484375	FALSE
sulpiride	0.421475409836066	0.2543	0.746158150537634	0.6	5	0.163793103448276	TRUE
minaprine	-0.397377049180328	0.31453	0.785176875	0.6	5	0.372641509433962	TRUE
cinchocaine	-0.188196721311475	0.97832	0.998604378834356	0.2	5	0.994764397905759	FALSE
amiloride	0.281967213114754	0.73284	0.942569921491658	0.2	5	0.666666666666667	FALSE
levodopa	-0.226065573770492	0.90848	0.985252957746479	0.4	5	0.94949494949495	FALSE
doxylamine	0.513770491803279	0.09377	0.565675	0.4	5	0.16	FALSE
pyrimethamine	0.346229508196721	0.48208	0.887780586630287	0.2	5	0.561728395061728	FALSE
ticlopidine	0.617213114754098	0.02289	0.280028130841121	0.2	5	0.0179640718562874	FALSE
oxybuprocaine	-0.216885245901639	0.97291	0.998604378834356	0.25	4	0.966292134831461	FALSE
miconazole	0.42672131147541	0.24235	0.73605159453303	0.4	5	0.33879781420765	FALSE
prednisone	0.309672131147541	0.62418	0.921140496054115	0.2	5	0.747058823529412	FALSE
amprolium	0.339016393442623	0.50941	0.888227679045093	0.2	5	0.530769230769231	FALSE
idoxuridine	0.427704918032787	0.23988	0.73605159453303	0.6	5	0.269461077844311	TRUE
ethambutol	-0.27655737704918	0.75261	0.943985164938737	0.4	5	0.797752808988764	FALSE
hexamethonium bromide	-0.385737704918033	0.34726	0.809421542553191	0.6	5	0.516129032258065	TRUE
dicycloverine	0.455737704918033	0.1808	0.689705014245014	0.4	5	0.359116022099448	FALSE
oxetacaine	0.475409836065574	0.14672	0.649755973154362	0.6	5	0.224242424242424	TRUE
isoxsuprine	-0.420491803278689	0.25664	0.746158150537634	0.2	5	0.191780821917808	FALSE
hydrochlorothiazide	0.346229508196721	0.48252	0.887780586630287	0.2	5	0.532846715328467	FALSE
captopril	0.338852459016393	0.51043	0.888227679045093	0.4	5	0.455284552845528	FALSE
phenazone	0.322841530054645	0.8168	0.956342754919499	0.333333333333333	3	0.798561151079137	FALSE
diflunisal	-0.36655737704918	0.4094	0.849690126582278	0.6	5	0.391089108910891	TRUE
amylocaine	0.455409836065574	0.18146	0.689705014245014	0.6	5	0.125	TRUE
pheniramine	0.439180327868852	0.21428	0.710083656716418	0	5	0.191780821917808	FALSE
acebutolol	0.302786885245902	0.65173	0.937088335135135	0.4	5	0.6875	FALSE
diphemanil metilsulfate	0.549836065573771	0.05951	0.487582173913043	0.2	5	0.0710059171597633	FALSE
sulfaguanidine	-0.296393442622951	0.67683	0.93892739039666	0.4	5	0.779569892473118	FALSE
minoxidil	0.359836065573771	0.43356	0.866214786585366	0.4	5	0.392592592592593	FALSE
4-hydroxyphenazone	0.419836065573771	0.25811	0.746158150537634	0.6	5	0.271523178807947	TRUE
niclosamide	0.25	0.84424	0.964319511343805	0.2	5	0.916230366492147	FALSE
lidocaine	-0.400983606557377	0.30429	0.779646429942418	0.6	5	0.310734463276836	TRUE
tolazoline	-0.519508196721311	0.08749	0.563511666666667	0.6	5	0.065359477124183	TRUE
tolnaftate	-0.247868852459016	0.85063	0.965511629310345	0.4	5	0.915032679738562	FALSE
trimethobenzamide	0.530655737704918	0.07597	0.541669891304348	0.6	5	0.361963190184049	TRUE
metronidazole	0.423606557377049	0.24915	0.739540476190476	0.4	5	0.532934131736527	FALSE
khellin	-0.252295081967213	0.83655	0.95989509202454	0.4	5	0.931506849315068	FALSE
apomorphine	-0.681639344262295	0.00805	0.138650657894737	0.8	5	0.0277777777777778	TRUE
naloxone	-0.344863387978142	0.38247	0.838438578595318	0.5	6	0.538860103626943	FALSE
bromocriptine	-0.290655737704918	0.69949	0.941040503597122	0.4	5	0.812865497076023	FALSE
glipizide	-0.342459016393443	0.49639	0.887780586630287	0.6	5	0.479289940828402	TRUE
erythromycin	-0.336065573770492	0.52106	0.891709255874674	0.2	5	0.506024096385542	FALSE
cotinine	0.316393442622951	0.48493	0.887780586630287	0.333333333333333	6	0.420454545454545	FALSE
zimeldine	-0.304918032786885	0.64381	0.934309634146341	0.6	5	0.862637362637363	TRUE
amoxapine	0.318196721311475	0.59056	0.91701428232503	0.2	5	0.608974358974359	FALSE
metolazone	-0.466885245901639	0.16048	0.662676088328076	0.6	5	0.189944134078212	TRUE
metanephrine	0.41672131147541	0.26506	0.746158150537634	0	5	0.238709677419355	FALSE
loxapine	0.382295081967213	0.49284	0.887780586630287	0.25	4	0.579787234042553	FALSE
dipyridamole	-0.377814207650273	0.28094	0.761388115942029	0.666666666666667	6	0.533742331288344	TRUE
oleandomycin	-0.439672131147541	0.21313	0.710083656716418	0.2	5	0.271739130434783	FALSE
edrophonium chloride	-0.338852459016393	0.51043	0.888227679045093	0.4	5	0.613861386138614	FALSE
azacyclonol	-0.378360655737705	0.37057	0.828336977928693	0.6	5	0.431372549019608	TRUE
cyproheptadine	-0.294918032786885	0.68278	0.93892739039666	0.6	5	0.650793650793651	TRUE
ciprofloxacin	0.449508196721311	0.19341	0.698935243243243	0.4	5	0.147286821705426	FALSE
dehydrocholic acid	0.267377049180328	0.78571	0.950192680695334	0.4	5	0.6796875	FALSE
hydroxyzine	-0.193606557377049	0.97084	0.998604378834356	0.2	5	0.993464052287582	FALSE
chlorhexidine	0.333114754098361	0.5324	0.898081958762887	0.4	5	0.664804469273743	FALSE
midecamycin	-0.43655737704918	0.2203	0.712031358024691	0.6	5	0.233160621761658	TRUE
moroxydine	-0.225409836065574	0.91011	0.985972580645161	0.4	5	0.970059880239521	FALSE
famotidine	-0.299016393442623	0.66605	0.938257419354839	0.4	5	0.646067415730337	FALSE
ampicillin	0.442295081967213	0.31254	0.78224638623327	0.25	4	0.326797385620915	FALSE
hesperetin	-0.562786885245902	0.05035	0.457695486111111	0.6	5	0.0793650793650794	TRUE
diltiazem	0.398852459016393	0.31031	0.779646429942418	0.4	5	0.325	FALSE
loperamide	-0.259672131147541	0.72862	0.942544610069102	0.5	6	0.833333333333333	FALSE
josamycin	0.411967213114754	0.27621	0.756399351464435	0.6	5	0.493827160493827	TRUE
baclofen	0.386065573770492	0.34627	0.809421542553191	0.6	5	0.16260162601626	TRUE
lynestrenol	0.358688524590164	0.43743	0.869033846153846	0.2	5	0.519553072625698	FALSE
danazol	-0.395245901639344	0.45229	0.87131275	0.5	4	0.36734693877551	FALSE
perphenazine	-0.282622950819672	0.73034	0.942569921491658	0.2	5	0.771186440677966	FALSE
chlortetracycline	-0.353114754098361	0.45691	0.875688418740849	0.4	5	0.465753424657534	FALSE
aciclovir	-0.222896174863388	0.86982	0.972415969257045	0.333333333333333	6	0.920529801324503	FALSE
guanabenz	-0.281311475409836	0.73491	0.9431345	0.2	5	0.829457364341085	FALSE
lisuride	0.253770491803279	0.83217	0.958056754617414	0.4	5	0.973684210526316	FALSE
glibenclamide	-0.451147540983607	0.28956	0.769491830985915	0.75	4	0.517587939698492	TRUE
albendazole	-0.43327868852459	0.50181	0.888227679045093	0.333333333333333	3	0.571428571428571	FALSE
labetalol	-0.502131147540984	0.18285	0.689705014245014	0.75	4	0.136690647482014	TRUE
oxybutynin	0.557377049180328	0.10847	0.589158630705394	0	4	0.178807947019868	FALSE
benzydamine	0.430327868852459	0.34597	0.809421542553191	0.5	4	0.417218543046358	FALSE
oxytetracycline	-0.32672131147541	0.8027	0.952836534653465	0.333333333333333	3	0.821428571428571	FALSE
guanethidine	-0.24551912568306	0.97719	0.998604378834356	0.333333333333333	3	0.983957219251337	FALSE
clonidine	0.321639344262295	0.6989	0.941040503597122	0.25	4	0.72316384180791	FALSE
antazoline	-0.332786885245902	0.66103	0.937088335135135	0.5	4	0.672955974842767	FALSE
vinpocetine	-0.495901639344262	0.19326	0.698935243243243	0.25	4	0.322751322751323	FALSE
cinnarizine	0.542131147540984	0.12698	0.617491875	0.25	4	0.125	FALSE
spiperone	-0.467213114754098	0.62373	0.921140496054115	0.5	2	0.596491228070175	FALSE
fipexide	-0.679016393442623	0.06576	0.500464186046512	0.666666666666667	3	0.0828729281767956	TRUE
pimozide	-0.422950819672131	0.36686	0.828336977928693	0.5	4	0.548672566371681	FALSE
mepacrine	-0.801803278688525	0.07831	0.55034	1	2	0.108333333333333	TRUE
bupropion	-0.201803278688525	0.98691	0.998604378834356	0.25	4	0.988235294117647	FALSE
etacrynic acid	0.518360655737705	0.29128	0.769491830985915	0	3	0.393103448275862	FALSE
clomipramine	-0.571475409836066	0.09324	0.565675	0.75	4	0.183206106870229	TRUE
methylprednisolone	0.359672131147541	0.57112	0.909080666666667	0.5	4	0.548872180451128	FALSE
mepyramine	-0.41016393442623	0.40523	0.849690126582278	0.5	4	0.392857142857143	FALSE
mifepristone	-0.447868852459016	0.29807	0.77569310139165	0.25	4	0.316455696202532	FALSE
amodiaquine	-0.32327868852459	0.69343	0.941040503597122	0.5	4	0.790849673202614	FALSE
alprenolol	-0.435737704918033	0.3309	0.797694475138122	0.75	4	0.318407960199005	TRUE
praziquantel	-0.196065573770492	0.99028	0.998604378834356	0.25	4	0.975	FALSE
fendiline	0.374590163934426	0.66469	0.938177790948276	0	3	0.758454106280193	FALSE
sulfinpyrazone	0.215573770491803	0.97465	0.998604378834356	0.25	4	0.982905982905983	FALSE
diperodon	-0.512295081967213	0.30421	0.779646429942418	0.333333333333333	3	0.271317829457364	FALSE
mebeverine	-0.524098360655738	0.15111	0.650667730263158	0.75	4	0.178571428571429	TRUE
streptomycin	0.439672131147541	0.31962	0.786433421052632	0.5	4	0.408163265306122	FALSE
tremorine	0.321639344262295	0.69863	0.941040503597122	0	4	0.612903225806452	FALSE
furosemide	0.437704918032787	0.32543	0.791374285714286	0.5	4	0.473988439306358	FALSE
chlortalidone	0.339344262295082	0.63908	0.932903017817372	0	4	0.741258741258741	FALSE
bambuterol	0.204918032786885	0.98479	0.998604378834356	0.25	4	0.993333333333333	FALSE
ketotifen	0.287213114754098	0.8077	0.952836534653465	0.5	4	0.863157894736842	FALSE
terbutaline	-0.557377049180328	0.10847	0.589158630705394	0.5	4	0.0202702702702703	FALSE
alfuzosin	-0.368688524590164	0.4018	0.849690126582278	0.4	5	0.46195652173913	FALSE
practolol	-0.450163934426229	0.29216	0.769491830985915	0.75	4	0.307692307692308	TRUE
methapyrilene	0.263114754098361	0.87355	0.97483115942029	0.25	4	0.834586466165414	FALSE
dobutamine	-0.48672131147541	0.21015	0.707128512820513	0.75	4	0.202898550724638	TRUE
betamethasone	-0.323715846994536	0.81362	0.954877965949821	0.333333333333333	3	0.777777777777778	FALSE
debrisoquine	-0.313606557377049	0.72528	0.942544610069102	0.5	4	0.666666666666667	FALSE
betaxolol	-0.442786885245902	0.31124	0.780484980842912	0.5	4	0.469387755102041	FALSE
ketanserin	-0.410491803278689	0.40423	0.849690126582278	0.5	4	0.505376344086022	FALSE
zidovudine	-0.304918032786885	0.75383	0.943985164938737	0.5	4	0.771812080536913	FALSE
desipramine	0.61327868852459	0.05658	0.478418387096774	0.5	4	0.194736842105263	FALSE
enoxacin	0.317377049180328	0.7132	0.942544610069102	0.25	4	0.726666666666667	FALSE
methotrexate	-0.215	0.78424	0.950192680695334	0.375	8	0.835616438356164	FALSE
nicardipine	-0.289180327868853	0.80141	0.952811707538601	0.5	4	0.767741935483871	FALSE
hemicholinium	0.374262295081967	0.51983	0.891709255874674	0.5	4	0.424242424242424	FALSE
phenylpropanolamine	-0.365409836065574	0.55094	0.903685106382979	0.25	4	0.533333333333333	FALSE
sulfafurazole	-0.374590163934426	0.38225	0.838438578595318	0.2	5	0.607954545454545	FALSE
clorgiline	-0.387540983606557	0.47596	0.887780586630287	0.5	4	0.416	FALSE
clopamide	0.225901639344262	0.96007	0.998604378834356	0.5	4	0.970588235294118	FALSE
metergoline	-0.44672131147541	0.30122	0.779243043478261	0.5	4	0.217391304347826	FALSE
methylergometrine	-0.300163934426229	0.76863	0.945617171052632	0.5	4	0.863905325443787	FALSE
kanamycin	0.347213114754098	0.61256	0.917842643020595	0.5	4	0.561151079136691	FALSE
ascorbic acid	-0.312950819672131	0.72769	0.942544610069102	0.5	4	0.68452380952381	FALSE
zaprinast	0.228032786885246	0.95628	0.998604378834356	0.25	4	0.973154362416107	FALSE
clenbuterol	-0.483114754098361	0.13472	0.627574661921708	0.8	5	0.119205298013245	TRUE
hycanthone	-0.750819672131148	0.00766	0.1340416	1	4	0.0252100840336134	TRUE
brinzolamide	0.362295081967213	0.56201	0.909080666666667	0.25	4	0.598425196850394	FALSE
metitepine	0.338360655737705	0.64249	0.934309634146341	0.5	4	0.802030456852792	FALSE
amikacin	0.462786885245902	0.26133	0.746158150537634	0.5	4	0.176991150442478	FALSE
methyldopa	-0.422950819672131	0.25081	0.742783461538462	0.2	5	0.262295081967213	FALSE
chlormezanone	-0.431475409836066	0.34256	0.809421542553191	0.5	4	0.337931034482759	FALSE
maprotiline	0.335737704918033	0.65155	0.937088335135135	0.25	4	0.875647668393782	FALSE
adenosine phosphate	-0.520491803278688	0.15596	0.65491821086262	0.75	4	0.125827814569536	TRUE
ambroxol	0.254262295081967	0.89542	0.985252957746479	0.5	4	1	FALSE
clofazimine	-0.558852459016393	0.05277	0.466729256756757	0.6	5	0.138461538461538	TRUE
vanoxerine	-0.382131147540984	0.49352	0.887780586630287	0.5	4	0.528925619834711	FALSE
etoposide	-0.614590163934426	0.0557	0.478418387096774	0.75	4	0.179487179487179	TRUE
cefoperazone	0.503060109289617	0.32558	0.791374285714286	0.666666666666667	3	0.446078431372549	TRUE
8-azaguanine	-0.822459016393443	0.00189	0.0369255223880597	1	4	0.013986013986014	TRUE
meticrane	-0.30672131147541	0.63629	0.932903017817372	0.2	5	0.897560975609756	FALSE
sulfaphenazole	-0.570163934426229	0.09472	0.565675	0	4	0.123152709359606	FALSE
procaine	-0.490819672131148	0.12332	0.616415509433962	0.6	5	0.436548223350254	TRUE
metrifonate	0.155409836065574	0.99758	0.999106518745218	0.4	5	0.991452991452991	FALSE
morantel	0.388196721311475	0.33982	0.809421542553191	0.2	5	0.480392156862745	FALSE
todralazine	-0.448852459016393	0.19463	0.698935243243243	0.6	5	0.281914893617021	TRUE
allantoin	-0.490983606557377	0.123	0.616415509433962	0.8	5	0.12	TRUE
benzonatate	-0.271147540983607	0.77223	0.947976082474227	0.4	5	0.68361581920904	FALSE
dexpanthenol	0.347868852459016	0.6103	0.917842643020595	0.5	4	0.591240875912409	FALSE
epirizole	0.335081967213115	0.52471	0.891847270375162	0.2	5	0.460869565217391	FALSE
moxisylyte	0.41672131147541	0.26483	0.746158150537634	0.4	5	0.155844155844156	FALSE
homatropine	-0.229016393442623	0.90156	0.985252957746479	0.4	5	0.943037974683544	FALSE
imipramine	0.290327868852459	0.79768	0.951325883424408	0.25	4	0.8	FALSE
acetazolamide	-0.352295081967213	0.59556	0.917842643020595	0.25	4	0.607734806629834	FALSE
hydroflumethiazide	-0.207377049180328	0.94791	0.998604378834356	0.4	5	0.927835051546392	FALSE
sulfadiazine	0.268360655737705	0.78235	0.950192680695334	0.2	5	0.655737704918033	FALSE
diprophylline	0.35	0.46886	0.885624444444444	0.4	5	0.571428571428571	FALSE
betazole	0.412786885245902	0.27413	0.756399351464435	0.6	5	0.195266272189349	TRUE
triflupromazine	-0.461967213114754	0.26333	0.746158150537634	0.75	4	0.28448275862069	TRUE
sulfacetamide	-0.446229508196721	0.30245	0.779646429942418	0.25	4	0.317948717948718	FALSE
noretynodrel	-0.271967213114754	0.85051	0.965511629310345	0.5	4	0.823529411764706	FALSE
triamterene	0.247049180327869	0.8529	0.965511629310345	0.4	5	0.825503355704698	FALSE
isoxicam	0.543934426229508	0.06413	0.496573	0.2	5	0.304878048780488	FALSE
mefenamic acid	-0.198852459016393	0.96202	0.998604378834356	0.2	5	0.968553459119497	FALSE
atracurium besilate	0.641475409836066	0.09388	0.565675	0.333333333333333	3	0.23121387283237	FALSE
heptaminol	0.305737704918033	0.63999	0.932903017817372	0.4	5	0.843373493975904	FALSE
thiamphenicol	0.147377049180328	0.99882	0.99956	0.4	5	1	FALSE
dapsone	0.316229508196721	0.59837	0.917842643020595	0.2	5	0.834254143646409	FALSE
naproxen	0.371712204007286	0.12539	0.617050789473684	0.333333333333333	9	0.283018867924528	FALSE
acetohexamide	-0.386065573770492	0.48059	0.887780586630287	0.5	4	0.440559440559441	FALSE
diphenhydramine	-0.364918032786885	0.41506	0.852925494505494	0.2	5	0.57037037037037	FALSE
adiphenine	0.196229508196721	0.9666	0.998604378834356	0.2	5	1	FALSE
piracetam	0.359672131147541	0.57085	0.909080666666667	0.5	4	0.425675675675676	FALSE
molsidomine	0.267049180327869	0.86397	0.969299357326478	0.25	4	0.859872611464968	FALSE
dirithromycin	-0.371147540983607	0.67415	0.93892739039666	0.333333333333333	3	0.666666666666667	FALSE
dosulepin	0.270327868852459	0.85515	0.965511629310345	0.25	4	0.933333333333333	FALSE
artemisinin	-0.393114754098361	0.61283	0.917842643020595	0.333333333333333	3	0.682634730538922	FALSE
budesonide	-0.383606557377049	0.48866	0.887780586630287	0.25	4	0.603174603174603	FALSE
triflusal	-0.602622950819672	0.13865	0.639059330985915	0.666666666666667	3	0.348717948717949	TRUE
phenindione	-0.288032786885246	0.80546	0.952836534653465	0.25	4	0.848648648648649	FALSE
chloroquine	0.508032786885246	0.17334	0.681780660660661	0.5	4	0.139705882352941	FALSE
gliclazide	-0.669836065573771	0.02597	0.306258828828829	0.75	4	0.085	TRUE
ceftazidime	-0.393551912568306	0.61178	0.917842643020595	0.666666666666667	3	0.49685534591195	TRUE
propafenone	-0.404262295081967	0.42363	0.85470472392638	0.5	4	0.604938271604938	FALSE
bromperidol	-0.712131147540984	0.04754	0.435173846153846	1	3	0.036144578313253	TRUE
imipenem	-0.531147540983607	0.14163	0.645970975609756	0.75	4	0.353591160220994	TRUE
mesoridazine	0.491147540983607	0.20197	0.700710104986877	0.25	4	0.0775193798449612	FALSE
thiocolchicoside	-0.549672131147541	0.11768	0.613717609561753	0.5	4	0.231707317073171	FALSE
trimetazidine	-0.324754098360656	0.68863	0.939139322916667	0.5	4	0.885869565217391	FALSE
Prestwick-559	-0.468524590163934	0.41013	0.849690126582278	0.333333333333333	3	0.628048780487805	FALSE
iobenguane	0.561311475409836	0.10423	0.573265	0	4	0.0754716981132075	FALSE
etamivan	-0.391147540983607	0.46453	0.885624444444444	0.5	4	0.61	FALSE
cyclizine	-0.576065573770492	0.08856	0.564134734299517	0.5	4	0.0869565217391304	FALSE
Trolox C	0.320655737704918	0.70211	0.942544610069102	0.25	4	0.626016260162602	FALSE
clorsulon	0.516065573770492	0.16202	0.666030689655173	0.5	4	0.435294117647059	FALSE
parthenolide	0.57983606557377	0.08494	0.563511666666667	0	4	0.419161676646707	FALSE
prenylamine	0.37344262295082	0.52328	0.891847270375162	0.25	4	0.779411764705882	FALSE
tubocurarine chloride	-0.317868852459016	0.7115	0.942544610069102	0.25	4	0.730964467005076	FALSE
tetracaine	0.611803278688525	0.1264	0.617379104477612	0	3	0.158823529411765	FALSE
hydrastine hydrochloride	0.31344262295082	0.72587	0.942544610069102	0.5	4	0.686131386861314	FALSE
laudanosine	0.250983606557377	0.90318	0.985252957746479	0.25	4	0.875968992248062	FALSE
scoulerine	0.326065573770492	0.68409	0.93892739039666	0.25	4	0.709844559585492	FALSE
10-methoxyharmalan	-0.408524590163934	0.41024	0.849690126582278	0.5	4	0.304347826086957	FALSE
thiamine	0.415081967213115	0.5516	0.903685106382979	0.333333333333333	3	0.661290322580645	FALSE
dihydroergocristine	-0.335081967213115	0.65378	0.937088335135135	0.5	4	0.707692307692308	FALSE
mometasone	-0.27983606557377	0.82915	0.958056754617414	0.5	4	0.871794871794872	FALSE
lobelanidine	-0.382295081967213	0.49309	0.887780586630287	0.5	4	0.50920245398773	FALSE
raubasine	-0.595737704918033	0.07059	0.516214022346369	0.25	4	0.0127388535031847	FALSE
ajmaline	-0.492896174863388	0.3496	0.809958230088496	0.666666666666667	3	0.581560283687943	TRUE
harmol	-0.455737704918033	0.27808	0.757590539419087	0.5	4	0.513661202185792	FALSE
stachydrine	-0.495081967213115	0.19457	0.698935243243243	0.5	4	0.14375	FALSE
dipivefrine	-0.424590163934426	0.36183	0.822283802083333	0.5	4	0.355263157894737	FALSE
noscapine	-0.547868852459016	0.11975	0.616415509433962	0.75	4	0.0434782608695652	TRUE
tomatidine	-0.333114754098361	0.6602	0.937088335135135	0.25	4	0.716867469879518	FALSE
papaverine	-0.325901639344262	0.68463	0.93892739039666	0.25	4	0.660377358490566	FALSE
tetrahydroalstonine	0.217377049180328	0.97245	0.998604378834356	0.25	4	0.975609756097561	FALSE
monocrotaline	0.232950819672131	0.94726	0.998604378834356	0.25	4	0.944	FALSE
harmine	-0.727377049180328	0.01095	0.1706375	0.75	4	0.0662983425414365	TRUE
pyridoxine	-0.464426229508197	0.25717	0.746158150537634	0.25	4	0.473988439306358	FALSE
syrosingopine	-0.691475409836066	0.01883	0.246377128712871	0.75	4	0.0721649484536082	TRUE
dacarbazine	-0.52	0.1566	0.65491821086262	0.25	4	0.269430051813472	FALSE
piperlongumine	0.685245901639344	0.19756	0.698935243243243	0	2	0.441558441558442	FALSE
ellipticine	-0.632131147540984	0.04442	0.415327	0.75	4	0.221374045801527	TRUE
cytisine	0.51344262295082	0.16555	0.668842438271605	0.5	4	0.173913043478261	FALSE
riboflavin	-0.379344262295082	0.50239	0.888227679045093	0.5	4	0.753926701570681	FALSE
atropine	-0.464262295081967	0.25767	0.746158150537634	0.5	4	0.579787234042553	FALSE
ipratropium bromide	0.340327868852459	0.75858	0.943985164938737	0	3	0.855855855855856	FALSE
lobeline	-0.250983606557377	0.90318	0.985252957746479	0.25	4	0.886363636363636	FALSE
calycanthine	-0.292622950819672	0.79118	0.950192680695334	0.5	4	0.804195804195804	FALSE
hydrocotarnine	-0.429344262295082	0.34875	0.809421542553191	0.5	4	0.510989010989011	FALSE
"1,4-chrysenequinone"	0.638032786885246	0.26091	0.746158150537634	0	2	0.396739130434783	FALSE
pseudopelletierine	-0.362950819672131	0.55967	0.909080666666667	0.5	4	0.679802955665025	FALSE
hydroquinine	0.276065573770492	0.83943	0.960501634615385	0.25	4	0.888888888888889	FALSE
physostigmine	-0.307704918032787	0.74454	0.943985164938737	0.25	4	0.735849056603774	FALSE
acepromazine	-0.340327868852459	0.63562	0.932903017817372	0.5	4	0.789772727272727	FALSE
berberine	-0.354754098360656	0.58729	0.91626890736342	0.5	4	0.726744186046512	FALSE
convolamine	0.302295081967213	0.76214	0.943985164938737	0.5	4	0.692913385826772	FALSE
cinchonidine	-0.381311475409836	0.49596	0.887780586630287	0.5	4	0.401360544217687	FALSE
demecarium bromide	0.379508196721311	0.50218	0.888227679045093	0.25	4	0.678571428571429	FALSE
racecadotril	0.411147540983607	0.40191	0.849690126582278	0.25	4	0.425806451612903	FALSE
epivincamine	-0.339672131147541	0.63802	0.932903017817372	0.25	4	0.683417085427136	FALSE
aconitine	-0.381147540983607	0.49677	0.887780586630287	0.5	4	0.427672955974843	FALSE
(+)-chelidonine	0.478360655737705	0.22657	0.722078713592233	0.25	4	0.313186813186813	FALSE
isocorydine	0.272131147540984	0.84987	0.965511629310345	0.25	4	0.848484848484849	FALSE
vinburnine	0.253114754098361	0.89793	0.985252957746479	0.25	4	0.929824561403509	FALSE
quipazine	0.322131147540984	0.69727	0.941040503597122	0.5	4	0.745098039215686	FALSE
folic acid	-0.283606557377049	0.81859	0.956654033837934	0.5	4	0.897058823529412	FALSE
chloramphenicol	0.485245901639344	0.21306	0.710083656716418	0.25	4	0.222222222222222	FALSE
isoflupredone	-0.406994535519126	0.57473	0.909699600967352	0.666666666666667	3	0.775	TRUE
canrenoic acid	0.383114754098361	0.49014	0.887780586630287	0.25	4	0.465648854961832	FALSE
ursolic acid	0.507049180327869	0.1749	0.685461377245509	0.5	4	0.211428571428571	FALSE
gentamicin	0.226393442622951	0.9593	0.998604378834356	0.5	4	0.9875	FALSE
methocarbamol	0.47327868852459	0.39725	0.8474075	0.333333333333333	3	0.25	FALSE
aceclofenac	0.290655737704918	0.79722	0.951325883424408	0.25	4	0.73469387755102	FALSE
retrorsine	0.249508196721311	0.90683	0.985252957746479	0.25	4	0.826388888888889	FALSE
rescinnamine	0.66655737704918	0.07371	0.535388232044199	0	3	0.157894736842105	FALSE
galantamine	0.312459016393443	0.72911	0.942544610069102	0.25	4	0.7421875	FALSE
xylazine	-0.347540983606557	0.61146	0.917842643020595	0.5	4	0.631578947368421	FALSE
cinchonine	0.446065573770492	0.30282	0.779646429942418	0	4	0.6	FALSE
sparteine	0.550327868852459	0.11692	0.61219312	0.25	4	0.0575539568345324	FALSE
conessine	-0.375081967213115	0.51714	0.888367795275591	0.5	4	0.401098901098901	FALSE
co-dergocrine mesilate	-0.285245901639344	0.81366	0.954877965949821	0.5	4	0.871212121212121	FALSE
palmatine	0.208688524590164	0.98149	0.998604378834356	0.25	4	0.975206611570248	FALSE
bicuculline	-0.237377049180328	0.93794	0.998604378834356	0.25	4	0.926553672316384	FALSE
seneciphylline	-0.416065573770492	0.38757	0.842739418604651	0.5	4	0.335365853658537	FALSE
canavanine	0.519781420765027	0.28802	0.767857800407332	0.666666666666667	3	0.196581196581197	TRUE
diflorasone	0.41016393442623	0.40523	0.849690126582278	0.5	4	0.390728476821192	FALSE
gramine	0.673770491803279	0.0246	0.295425688073394	0.75	4	0.0155038759689922	TRUE
protoveratrine A	0.544918032786885	0.12339	0.616415509433962	0.75	4	0.0740740740740741	TRUE
emetine	0.475081967213115	0.23364	0.731388166666667	0.25	4	0.683098591549296	FALSE
trimethylcolchicinic acid	0.598852459016394	0.06779	0.501339604519774	0.75	4	0.0506329113924051	TRUE
yohimbic acid	0.444699453551913	0.47124	0.886283275862069	0.333333333333333	3	0.612676056338028	FALSE
