	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
gemfibrozil	0.478196721311475	0.14234	0.556886	0.8	5	0.0813008130081301	TRUE
oxymetazoline	0.407213114754098	0.41444	0.819489365558912	0.75	4	0.404109589041096	TRUE
chlorphenesin	0.229344262295082	0.95414	0.987980881195909	0.5	4	0.943396226415094	FALSE
ethosuximide	0.480655737704918	0.22225	0.665732837528604	0.75	4	0.217391304347826	TRUE
aztreonam	0.202950819672131	0.95515	0.987980881195909	0.4	5	0.937888198757764	FALSE
hydrastinine	-0.404262295081967	0.29575	0.732347145557656	0.4	5	0.370731707317073	FALSE
tolfenamic acid	-0.430819672131148	0.34422	0.759548894472362	0.25	4	0.441176470588235	FALSE
mefexamide	-0.31655737704918	0.71548	0.928094197983501	0.25	4	0.704697986577181	FALSE
nifenazone	-0.28344262295082	0.72729	0.928094197983501	0.4	5	0.75	FALSE
metampicillin	0.311639344262295	0.61638	0.899268455555556	0.2	5	0.810344827586207	FALSE
mafenide	-0.38672131147541	0.34413	0.759548894472362	0.4	5	0.464285714285714	FALSE
iproniazid	-0.487213114754098	0.12878	0.543948237179487	0.4	5	0.208955223880597	FALSE
cloxacillin	-0.482459016393443	0.21852	0.659084516129032	0.25	4	0.333333333333333	FALSE
pentoxifylline	0.340327868852459	0.50431	0.853037275064267	0.2	5	0.691011235955056	FALSE
meclofenamic acid	0.407377049180328	0.28746	0.72923476744186	0.2	5	0.53757225433526	FALSE
sulfathiazole	0.203770491803279	0.95378	0.987980881195909	0.4	5	0.976	FALSE
cimetidine	-0.280819672131148	0.73683	0.928094197983501	0.6	5	0.715328467153285	TRUE
troleandomycin	0.431147540983607	0.34344	0.759548894472362	0.75	4	0.305970149253731	TRUE
naphazoline	-0.284426229508197	0.72372	0.928094197983501	0.4	5	0.728260869565217	FALSE
sulpiride	-0.258688524590164	0.81547	0.94369394575678	0.4	5	0.806122448979592	FALSE
minaprine	-0.608688524590164	0.0259	0.263829457364341	0.4	5	0.0235849056603774	FALSE
cinchocaine	-0.387868852459016	0.34054	0.759548894472362	0.2	5	0.507853403141361	FALSE
amiloride	-0.29327868852459	0.68946	0.926475275827482	0.2	5	0.760416666666667	FALSE
levodopa	0.331311475409836	0.53943	0.872230333333333	0.6	5	0.447368421052632	TRUE
doxylamine	-0.296229508196721	0.67748	0.923772208333333	0.4	5	0.796791443850267	FALSE
pyrimethamine	-0.383770491803279	0.35309	0.770324683333333	0.2	5	0.493333333333333	FALSE
ticlopidine	-0.289016393442623	0.70565	0.926475275827482	0.2	5	0.655172413793103	FALSE
oxybuprocaine	-0.511803278688525	0.16786	0.581106200527705	0	4	0.213483146067416	FALSE
miconazole	0.309016393442623	0.62716	0.900065	0.6	5	0.639344262295082	TRUE
prednisone	-0.45672131147541	0.17919	0.593822050632911	0.4	5	0.253521126760563	FALSE
amprolium	-0.235081967213115	0.88632	0.967394633333333	0.4	5	0.895604395604396	FALSE
idoxuridine	-0.288360655737705	0.70804	0.928094197983501	0.4	5	0.703448275862069	FALSE
ethambutol	-0.27	0.77645	0.929893000914913	0.4	5	0.848314606741573	FALSE
hexamethonium bromide	0.300983606557377	0.65819	0.908829862869198	0.4	5	0.69047619047619	FALSE
dicycloverine	-0.256229508196721	0.82393	0.94369394575678	0.4	5	0.908396946564885	FALSE
oxetacaine	-0.227868852459016	0.90462	0.974180008156607	0.4	5	0.891891891891892	FALSE
isoxsuprine	0.444098360655738	0.20402	0.634351971496437	0.8	5	0.120481927710843	TRUE
hydrochlorothiazide	-0.542459016393443	0.06559	0.440293897435897	0.4	5	0.102857142857143	FALSE
captopril	-0.458360655737705	0.17627	0.593679796437659	0.6	5	0.227513227513228	TRUE
phenazone	-0.313114754098361	0.84858	0.949394205128205	0.333333333333333	3	0.890173410404624	FALSE
diflunisal	-0.366065573770492	0.41112	0.819111232876712	0.2	5	0.391089108910891	FALSE
amylocaine	-0.180163934426229	0.98672	0.994107762452107	0.4	5	1	FALSE
pheniramine	-0.469016393442623	0.15682	0.5642725	0.4	5	0.228915662650602	FALSE
acebutolol	-0.200491803278689	0.95913	0.987980881195909	0.2	5	0.976190476190476	FALSE
diphemanil metilsulfate	-0.440491803278689	0.21147	0.64414976744186	0.2	5	0.220689655172414	FALSE
sulfaguanidine	-0.325245901639344	0.56278	0.884272926540284	0.4	5	0.698924731182796	FALSE
minoxidil	-0.465573770491803	0.16267	0.576207648648649	0.6	5	0.23728813559322	TRUE
4-hydroxyphenazone	-0.327868852459016	0.55305	0.879381116504854	0.4	5	0.515527950310559	FALSE
niclosamide	0.55344262295082	0.05679	0.415296703910615	0.8	5	0.324607329842932	TRUE
lidocaine	-0.309016393442623	0.62716	0.900065	0.2	5	0.559322033898305	FALSE
tolazoline	0.446065573770492	0.20011	0.630925443645084	0.8	5	0.138364779874214	TRUE
tolnaftate	-0.674590163934426	0.00914	0.133081666666667	0.8	5	0.0326797385620915	TRUE
trimethobenzamide	-0.845573770491803	0.00019	0.00478288461538462	1	5	0	TRUE
metronidazole	-0.392786885245902	0.32686	0.753274190140845	0.2	5	0.544827586206897	FALSE
khellin	-0.534590163934426	0.07236	0.453202105263158	0.6	5	0.164383561643836	TRUE
apomorphine	0.644098360655738	0.01518	0.188642803738318	1	5	0.00757575757575758	TRUE
naloxone	0.20983606557377	0.90802	0.974180008156607	0.5	6	0.873949579831933	FALSE
bromocriptine	0.518524590163934	0.0884	0.498147222222222	0.8	5	0.170212765957447	TRUE
glipizide	-0.38344262295082	0.35392	0.77085071547421	0.2	5	0.343195266272189	FALSE
erythromycin	-0.210655737704918	0.94172	0.987980881195909	0.4	5	0.909638554216867	FALSE
cotinine	0.248251366120219	0.77645	0.929893000914913	0.333333333333333	6	0.738636363636364	FALSE
zimeldine	0.332131147540984	0.53607	0.872230333333333	0.6	5	0.6	TRUE
amoxapine	0.399016393442623	0.30974	0.737173684210526	0.6	5	0.352564102564103	TRUE
metolazone	-0.345901639344262	0.48333	0.846977322623829	0.2	5	0.53072625698324	FALSE
metanephrine	0.465409836065574	0.16287	0.576207648648649	0.8	5	0.12258064516129	TRUE
loxapine	-0.390819672131148	0.46578	0.843300165975104	0	4	0.354838709677419	FALSE
dipyridamole	0.447486338797814	0.12919	0.543948237179487	0.666666666666667	6	0.295302013422819	TRUE
oleandomycin	0.270819672131148	0.77353	0.928094197983501	0.4	5	0.7734375	FALSE
edrophonium chloride	0.257377049180328	0.81962	0.94369394575678	0.4	5	0.772727272727273	FALSE
azacyclonol	0.474590163934426	0.14782	0.556886	0.6	5	0.371428571428571	TRUE
cyproheptadine	0.391311475409836	0.33082	0.75707260034904	0.6	5	0.424731182795699	TRUE
ciprofloxacin	0.278524590163934	0.74513	0.928094197983501	0.4	5	0.689922480620155	FALSE
dehydrocholic acid	-0.275409836065574	0.75663	0.928094197983501	0.4	5	0.706521739130435	FALSE
hydroxyzine	-0.23983606557377	0.87315	0.962081944444444	0.4	5	0.888888888888889	FALSE
chlorhexidine	0.290491803278689	0.6996	0.926475275827482	0.4	5	0.798882681564246	FALSE
midecamycin	0.313934426229508	0.60738	0.897359390519187	0.6	5	0.478991596638655	TRUE
moroxydine	-0.473114754098361	0.15023	0.558420870786517	0.6	5	0.251497005988024	TRUE
famotidine	-0.318032786885246	0.5912	0.886461397479954	0.2	5	0.567415730337079	FALSE
ampicillin	-0.418360655737705	0.38058	0.788258259493671	0	4	0.327044025157233	FALSE
hesperetin	0.339344262295082	0.50847	0.853316961538461	0.6	5	0.504065040650406	TRUE
diltiazem	0.280983606557377	0.73628	0.928094197983501	0.6	5	0.758333333333333	TRUE
loperamide	0.656229508196721	0.00469	0.0829622972972973	1	6	0.0707070707070707	TRUE
josamycin	-0.362950819672131	0.42194	0.823128852459016	0.2	5	0.566666666666667	FALSE
baclofen	-0.306885245901639	0.63609	0.900153308108108	0.2	5	0.597883597883598	FALSE
lynestrenol	-0.326393442622951	0.55858	0.884272926540284	0.4	5	0.451127819548872	FALSE
danazol	0.53	0.14313	0.556886	0.25	4	0.103030303030303	FALSE
perphenazine	0.514426229508197	0.09304	0.504748378378378	0.4	5	0.34020618556701	FALSE
chlortetracycline	0.31344262295082	0.60903	0.897770574324324	0.4	5	0.408602150537634	FALSE
aciclovir	-0.357868852459016	0.33998	0.759548894472362	0.333333333333333	6	0.516556291390728	FALSE
guanabenz	-0.395081967213115	0.32081	0.748556666666667	0.4	5	0.527131782945736	FALSE
lisuride	-0.502786885245902	0.10754	0.51753625	0.2	5	0.491803278688525	FALSE
glibenclamide	0.378688524590164	0.50475	0.853037275064267	0.5	4	0.592920353982301	FALSE
albendazole	0.759508196721312	0.02751	0.269028805970149	1	3	0.0290697674418605	TRUE
labetalol	0.387540983606557	0.47596	0.846977322623829	0.75	4	0.473988439306358	TRUE
oxybutynin	-0.324754098360656	0.68863	0.926475275827482	0.25	4	0.770186335403727	FALSE
benzydamine	-0.594262295081967	0.07173	0.453202105263158	0.5	4	0.0559006211180124	FALSE
oxytetracycline	0.344043715846995	0.74888	0.928094197983501	0.666666666666667	3	0.75	TRUE
guanethidine	0.453060109289617	0.44955	0.83761374301676	0.666666666666667	3	0.384	TRUE
clonidine	0.368196721311475	0.5411	0.872290517241379	0.5	4	0.542372881355932	FALSE
antazoline	0.401967213114754	0.43059	0.825244963396779	0.75	4	0.464052287581699	TRUE
vinpocetine	0.371147540983607	0.53086	0.869706808510638	0.5	4	0.51219512195122	FALSE
cinnarizine	-0.308852459016393	0.74094	0.928094197983501	0.25	4	0.772727272727273	FALSE
spiperone	0.325901639344262	0.95434	0.987980881195909	0.5	2	0.964646464646465	FALSE
fipexide	0.344590163934426	0.74742	0.928094197983501	0.333333333333333	3	0.793893129770992	FALSE
pimozide	0.746393442622951	0.00814	0.126848333333333	1	4	0.0753768844221105	TRUE
mepacrine	-0.325245901639344	0.95488	0.987980881195909	0.5	2	0.958333333333333	FALSE
bupropion	0.360327868852459	0.5688	0.884272926540284	0.5	4	0.577464788732394	FALSE
etacrynic acid	0.345245901639344	0.74557	0.928094197983501	0.333333333333333	3	0.8	FALSE
clomipramine	0.604918032786885	0.06302	0.434901614583333	0.75	4	0.237569060773481	TRUE
methylprednisolone	0.27655737704918	0.8381	0.947920145672665	0.5	4	0.842105263157895	FALSE
mepyramine	-0.360327868852459	0.5688	0.884272926540284	0.25	4	0.56547619047619	FALSE
mifepristone	-0.600491803278689	0.06659	0.441608407960199	0.5	4	0.0506329113924051	FALSE
amodiaquine	-0.296393442622951	0.77984	0.932247086757991	0.25	4	0.843137254901961	FALSE
alprenolol	0.232622950819672	0.94789	0.987980881195909	0.5	4	0.900900900900901	FALSE
praziquantel	-0.392459016393443	0.46061	0.838870556328234	0.5	4	0.4625	FALSE
fendiline	-0.457049180327869	0.4394	0.833586376811594	0	3	0.428571428571429	FALSE
sulfinpyrazone	0.474590163934426	0.23467	0.681404127659574	0.75	4	0.179487179487179	TRUE
diperodon	-0.52551912568306	0.27573	0.719091212723658	0.666666666666667	3	0.248062015503876	TRUE
mebeverine	0.357377049180328	0.57889	0.885796697247706	0.25	4	0.576388888888889	FALSE
streptomycin	-0.643934426229508	0.03751	0.327337266666667	0.75	4	0.0666666666666667	TRUE
tremorine	0.345901639344262	0.61708	0.899268455555556	0.5	4	0.505376344086022	FALSE
furosemide	-0.405245901639344	0.42057	0.821680791044776	0.5	4	0.467625899280576	FALSE
chlortalidone	-0.431311475409836	0.34293	0.759548894472362	0	4	0.479289940828402	FALSE
bambuterol	0.253606557377049	0.89711	0.968109637262984	0.25	4	0.913333333333333	FALSE
ketotifen	-0.474918032786885	0.23404	0.681404127659574	0.5	4	0.409836065573771	FALSE
terbutaline	0.218360655737705	0.97114	0.991899344773791	0.25	4	0.969512195121951	FALSE
alfuzosin	-0.392950819672131	0.32657	0.753274190140845	0.2	5	0.391304347826087	FALSE
practolol	-0.247704918032787	0.9117	0.974180008156607	0.25	4	0.912820512820513	FALSE
methapyrilene	0.39344262295082	0.45758	0.83761374301676	0.5	4	0.360902255639098	FALSE
dobutamine	0.366065573770492	0.54865	0.879381116504854	0.5	4	0.494252873563218	FALSE
betamethasone	0.330054644808743	0.78971	0.933871580849142	0.333333333333333	3	0.763313609467456	FALSE
debrisoquine	0.447704918032787	0.2986	0.733015486891386	0.5	4	0.231292517006803	FALSE
betaxolol	0.289508196721311	0.80068	0.938007388193202	0.5	4	0.836206896551724	FALSE
ketanserin	0.468196721311475	0.24891	0.68558875	0.75	4	0.246031746031746	TRUE
zidovudine	-0.38655737704918	0.47885	0.846977322623829	0.5	4	0.48993288590604	FALSE
desipramine	0.437704918032787	0.32543	0.753274190140845	0.25	4	0.594736842105263	FALSE
enoxacin	-0.325573770491803	0.68596	0.926475275827482	0.25	4	0.654320987654321	FALSE
methotrexate	-0.278360655737705	0.48276	0.846977322623829	0.25	8	0.678082191780822	FALSE
nicardipine	-0.292950819672131	0.78976	0.933871580849142	0.5	4	0.748387096774194	FALSE
hemicholinium	0.22016393442623	0.96841	0.991899344773791	0.5	4	0.977272727272727	FALSE
phenylpropanolamine	-0.181803278688525	0.99608	0.996841529051988	0.5	4	0.981818181818182	FALSE
sulfafurazole	0.664098360655738	0.01082	0.152294408602151	0.8	5	0.0220588235294118	TRUE
clorgiline	0.423606557377049	0.36481	0.777274440842788	0.5	4	0.475935828877005	FALSE
clopamide	-0.44983606557377	0.29289	0.732344516129032	0.5	4	0.278409090909091	FALSE
metergoline	0.347704918032787	0.61069	0.89814716367713	0.25	4	0.781725888324873	FALSE
methylergometrine	0.351967213114754	0.59693	0.891987865296804	0.5	4	0.608391608391608	FALSE
kanamycin	0.33327868852459	0.65942	0.908900705263158	0.25	4	0.611510791366906	FALSE
ascorbic acid	0.342295081967213	0.6289	0.900065	0.5	4	0.611111111111111	FALSE
zaprinast	-0.425409836065574	0.35947	0.775199719934102	0.5	4	0.380368098159509	FALSE
clenbuterol	0.311311475409836	0.61747	0.899268455555556	0.6	5	0.602484472049689	TRUE
hycanthone	-0.320491803278689	0.7027	0.926475275827482	0.5	4	0.756302521008403	FALSE
brinzolamide	-0.341147540983607	0.63299	0.900065	0.25	4	0.648648648648649	FALSE
metitepine	0.280655737704918	0.82685	0.946107211538461	0.25	4	0.918781725888325	FALSE
amikacin	-0.421311475409836	0.37178	0.782995287539936	0.5	4	0.442211055276382	FALSE
methyldopa	0.56983606557377	0.04579	0.374711288343558	0.6	5	0.0232558139534884	TRUE
chlormezanone	-0.307540983606557	0.74524	0.928094197983501	0.25	4	0.731034482758621	FALSE
maprotiline	-0.429344262295082	0.34844	0.762722341137124	0.5	4	0.411764705882353	FALSE
adenosine phosphate	0.525901639344262	0.14831	0.556886	0.25	4	0.093167701863354	FALSE
ambroxol	0.449180327868852	0.29465	0.732344516129032	0.25	4	0.549019607843137	FALSE
clofazimine	0.521147540983607	0.08556	0.495566548672566	0.2	5	0.28021978021978	FALSE
vanoxerine	-0.405573770491803	0.41922	0.821680791044776	0.25	4	0.429752066115702	FALSE
etoposide	0.368524590163934	0.53973	0.872230333333333	0.25	4	0.784615384615385	FALSE
cefoperazone	-0.242841530054645	0.97926	0.993683209302326	0.333333333333333	3	0.981481481481482	FALSE
8-azaguanine	0.45327868852459	0.28378	0.722700428015564	0.5	4	0.668639053254438	FALSE
meticrane	0.401803278688525	0.30231	0.7361921875	0.6	5	0.588785046728972	TRUE
sulfaphenazole	0.294098360655738	0.78663	0.933781024478695	0.25	4	0.73394495412844	FALSE
procaine	0.286885245901639	0.71418	0.928094197983501	0.4	5	0.8	FALSE
metrifonate	-0.373934426229508	0.38457	0.79027021978022	0.2	5	0.38265306122449	FALSE
morantel	0.331803278688525	0.53749	0.872230333333333	0.6	5	0.656862745098039	TRUE
todralazine	0.472131147540984	0.15187	0.558420870786517	0.8	5	0.0564516129032258	TRUE
allantoin	0.340983606557377	0.50188	0.853037275064267	0.6	5	0.364963503649635	TRUE
benzonatate	0.297049180327869	0.67447	0.921063722627737	0.4	5	0.614814814814815	FALSE
dexpanthenol	-0.749180327868852	0.0078	0.124514634146341	0.5	4	0.00571428571428571	FALSE
epirizole	-0.378852459016393	0.3689	0.780113247172859	0.2	5	0.401015228426396	FALSE
moxisylyte	-0.340327868852459	0.50487	0.853037275064267	0.2	5	0.588607594936709	FALSE
homatropine	-0.543606557377049	0.06446	0.436895618556701	0.4	5	0.113924050632911	FALSE
imipramine	0.532295081967213	0.14002	0.556886	0.5	4	0.16	FALSE
acetazolamide	0.340491803278689	0.63483	0.900065	0.5	4	0.580152671755725	FALSE
hydroflumethiazide	-0.189508196721311	0.97672	0.993416068376068	0.4	5	0.974226804123711	FALSE
sulfadiazine	-0.276885245901639	0.75171	0.928094197983501	0.4	5	0.768421052631579	FALSE
diprophylline	0.318524590163934	0.58864	0.885796697247706	0.6	5	0.670807453416149	TRUE
betazole	0.193606557377049	0.97075	0.991899344773791	0.4	5	0.964497041420118	FALSE
triflupromazine	-0.300819672131148	0.76649	0.928094197983501	0.25	4	0.793103448275862	FALSE
sulfacetamide	-0.485081967213115	0.21342	0.648182784222738	0.25	4	0.220512820512821	FALSE
noretynodrel	0.211311475409836	0.97896	0.993683209302326	0.5	4	0.971751412429379	FALSE
triamterene	-0.192295081967213	0.97256	0.992268932190179	0.4	5	0.975460122699387	FALSE
isoxicam	-0.505901639344262	0.10328	0.512096666666667	0.6	5	0.364864864864865	TRUE
mefenamic acid	0.365737704918033	0.41222	0.819489365558912	0.6	5	0.196078431372549	TRUE
atracurium besilate	-0.417213114754098	0.54577	0.877303042944785	0.333333333333333	3	0.654676258992806	FALSE
heptaminol	-0.450655737704918	0.19112	0.619247722772277	0.6	5	0.513698630136986	TRUE
thiamphenicol	-0.427377049180328	0.24079	0.681404127659574	0.2	5	0.546666666666667	FALSE
dapsone	-0.521311475409836	0.08542	0.495566548672566	0.6	5	0.251908396946565	TRUE
naproxen	-0.384790528233151	0.10277	0.511505437262357	0.444444444444444	9	0.30718954248366	FALSE
acetohexamide	-0.274590163934426	0.8436	0.947920145672665	0.25	4	0.797202797202797	FALSE
diphenhydramine	-0.51672131147541	0.0904	0.49841	0.2	5	0.251851851851852	FALSE
adiphenine	-0.408360655737705	0.28508	0.724601398058252	0.2	5	0.717741935483871	FALSE
piracetam	0.266885245901639	0.86435	0.959655767599661	0.5	4	0.790540540540541	FALSE
molsidomine	0.29	0.79908	0.938007388193202	0.5	4	0.777070063694268	FALSE
dirithromycin	0.290655737704918	0.90853	0.974180008156607	0.333333333333333	3	0.810606060606061	FALSE
dosulepin	-0.311803278688525	0.73112	0.928094197983501	0.5	4	0.752136752136752	FALSE
artemisinin	0.368306010928962	0.68142	0.926475275827482	0.666666666666667	3	0.63013698630137	TRUE
budesonide	0.336393442622951	0.64944	0.903418660998937	0.5	4	0.725806451612903	FALSE
triflusal	0.798852459016393	0.01586	0.190465504587156	1	3	0.0427350427350427	TRUE
phenindione	0.463770491803279	0.259	0.69249032586558	0.75	4	0.307086614173228	TRUE
chloroquine	0.387213114754098	0.47714	0.846977322623829	0.25	4	0.485294117647059	FALSE
gliclazide	0.581311475409836	0.08362	0.494707657657658	0.75	4	0.294642857142857	TRUE
ceftazidime	-0.291912568306011	0.90566	0.974180008156607	0.333333333333333	3	0.880503144654088	FALSE
propafenone	0.658032786885246	0.03074	0.289486762589928	1	4	0.0733333333333333	TRUE
bromperidol	0.489945355191257	0.35687	0.773415281456954	0.666666666666667	3	0.36986301369863	TRUE
imipenem	0.55655737704918	0.10943	0.522648	0.75	4	0.145038167938931	TRUE
mesoridazine	-0.531967213114754	0.14041	0.556886	0.25	4	0.169398907103825	FALSE
thiocolchicoside	0.306229508196721	0.74919	0.928094197983501	0.5	4	0.790540540540541	FALSE
trimetazidine	0.335573770491803	0.65214	0.904291588983051	0.5	4	0.7265625	FALSE
Prestwick-559	0.45207650273224	0.45182	0.83761374301676	0.666666666666667	3	0.560810810810811	TRUE
iobenguane	0.49016393442623	0.20372	0.634351971496437	0.5	4	0.169811320754717	FALSE
etamivan	0.358196721311475	0.57626	0.885796697247706	0.5	4	0.5625	FALSE
cyclizine	0.285081967213115	0.81409	0.94369394575678	0.5	4	0.80794701986755	FALSE
Trolox C	0.49983606557377	0.18655	0.609903052109181	0.25	4	0.0731707317073171	FALSE
clorsulon	-0.54672131147541	0.12118	0.538449639344262	0.5	4	0.28169014084507	FALSE
parthenolide	-0.453934426229508	0.28212	0.721279453125	0.5	4	0.613793103448276	FALSE
prenylamine	0.432622950819672	0.33956	0.759548894472362	0.75	4	0.700980392156863	TRUE
tubocurarine chloride	0.342786885245902	0.62765	0.900065	0.5	4	0.51304347826087	FALSE
tetracaine	-0.265464480874317	0.95359	0.987980881195909	0.333333333333333	3	0.971830985915493	FALSE
hydrastine hydrochloride	0.384754098360656	0.48477	0.847062626666667	0.75	4	0.386861313868613	TRUE
laudanosine	-0.18327868852459	0.99571	0.996841529051988	0.25	4	1	FALSE
scoulerine	0.488360655737705	0.20729	0.639958985849057	0.5	4	0.253886010362694	FALSE
10-methoxyharmalan	-0.27327868852459	0.84701	0.948448323353294	0.25	4	0.869565217391304	FALSE
thiamine	-0.480437158469945	0.37969	0.787993106180666	0.666666666666667	3	0.436170212765957	TRUE
dihydroergocristine	-0.414426229508197	0.39208	0.796945217391304	0.5	4	0.538461538461538	FALSE
mometasone	-0.635573770491803	0.04236	0.36006	0.75	4	0.0427350427350427	TRUE
lobelanidine	-0.277213114754098	0.8362	0.947920145672665	0.25	4	0.840490797546012	FALSE
raubasine	0.31655737704918	0.71588	0.928094197983501	0.25	4	0.754838709677419	FALSE
ajmaline	-0.45327868852459	0.44896	0.83761374301676	0.333333333333333	3	0.659574468085106	FALSE
harmol	-0.622622950819672	0.05033	0.387541	0.75	4	0.158469945355191	TRUE
stachydrine	-0.291475409836066	0.7947	0.935147719928187	0.25	4	0.73125	FALSE
dipivefrine	0.402131147540984	0.4301	0.825244963396779	0.5	4	0.275	FALSE
noscapine	0.303934426229508	0.75695	0.928094197983501	0.25	4	0.666666666666667	FALSE
tomatidine	-0.245081967213115	0.91895	0.976099183508488	0.25	4	0.933734939759036	FALSE
papaverine	0.462459016393443	0.26199	0.6970425	0.75	4	0.274509803921569	TRUE
tetrahydroalstonine	0.527049180327869	0.14709	0.556886	0.5	4	0.158536585365854	FALSE
monocrotaline	-0.460327868852459	0.26713	0.702154959839357	0.25	4	0.219251336898396	FALSE
harmine	-0.338852459016393	0.6406	0.901493507462686	0.25	4	0.839779005524862	FALSE
pyridoxine	0.412950819672131	0.39638	0.7995372	0.75	4	0.474820143884892	TRUE
syrosingopine	0.362950819672131	0.55967	0.884272926540284	0.5	4	0.809302325581395	FALSE
dacarbazine	0.627377049180328	0.04724	0.375792083333333	0.75	4	0.0840336134453782	TRUE
piperlongumine	0.404098360655738	0.81165	0.943561145648313	0.5	2	0.857142857142857	FALSE
ellipticine	0.561639344262295	0.10392	0.51332558490566	0.75	4	0.408839779005525	TRUE
cytisine	-0.413770491803279	0.39435	0.79881370942813	0.5	4	0.370860927152318	FALSE
riboflavin	0.316393442622951	0.71643	0.928094197983501	0.5	4	0.859504132231405	FALSE
atropine	-0.372786885245902	0.52546	0.867670567465322	0.25	4	0.765957446808511	FALSE
ipratropium bromide	0.676229508196721	0.06739	0.441608407960199	1	3	0.0540540540540541	TRUE
lobeline	0.454262295081967	0.2813	0.721279453125	0.25	4	0.117647058823529	FALSE
calycanthine	-0.324754098360656	0.68863	0.926475275827482	0.25	4	0.685314685314685	FALSE
hydrocotarnine	0.370491803278689	0.53293	0.870918064918851	0.5	4	0.676923076923077	FALSE
"1,4-chrysenequinone"	0.832295081967213	0.05558	0.408731573033708	1	2	0.173913043478261	TRUE
pseudopelletierine	0.43327868852459	0.33766	0.759548894472362	0.75	4	0.275229357798165	TRUE
hydroquinine	-0.445573770491803	0.30388	0.7361921875	0	4	0.340425531914894	FALSE
physostigmine	0.299016393442623	0.77197	0.928094197983501	0.25	4	0.620915032679739	FALSE
acepromazine	0.379344262295082	0.50269	0.853037275064267	0.5	4	0.544117647058823	FALSE
berberine	0.357868852459016	0.57722	0.885796697247706	0.5	4	0.607142857142857	FALSE
convolamine	-0.261967213114754	0.87663	0.963483350125945	0.5	4	0.881081081081081	FALSE
cinchonidine	-0.52016393442623	0.15632	0.5642725	0.5	4	0.122448979591837	FALSE
demecarium bromide	0.445081967213115	0.30528	0.7361921875	0.25	4	0.485714285714286	FALSE
racecadotril	0.299508196721311	0.77055	0.928094197983501	0.25	4	0.761290322580645	FALSE
epivincamine	-0.254590163934426	0.89454	0.967655569306931	0.25	4	0.884422110552764	FALSE
aconitine	-0.284098360655738	0.8171	0.94369394575678	0.25	4	0.748427672955975	FALSE
(+)-chelidonine	0.565081967213115	0.09986	0.504748378378378	0.25	4	0.10989010989011	FALSE
isocorydine	-0.328852459016393	0.67479	0.921063722627737	0.25	4	0.585034013605442	FALSE
vinburnine	-0.295245901639344	0.78298	0.9331266	0.5	4	0.765957446808511	FALSE
quipazine	-0.293934426229508	0.78683	0.933781024478695	0.5	4	0.792452830188679	FALSE
folic acid	-0.467704918032787	0.24991	0.68558875	0.5	4	0.397058823529412	FALSE
chloramphenicol	0.257868852459016	0.88684	0.967394633333333	0.5	4	0.861111111111111	FALSE
isoflupredone	-0.62568306010929	0.11022	0.522746304347826	0.666666666666667	3	0.475	TRUE
canrenoic acid	0.380983606557377	0.49728	0.853037275064267	0.5	4	0.473282442748092	FALSE
ursolic acid	-0.707049180327869	0.01473	0.188642803738318	0.5	4	0.0364963503649635	FALSE
gentamicin	-0.467868852459016	0.24957	0.68558875	0.5	4	0.513157894736842	FALSE
methocarbamol	-0.546393442622951	0.2327	0.681404127659574	0	3	0.271276595744681	FALSE
aceclofenac	0.298688524590164	0.77321	0.928094197983501	0.25	4	0.680272108843537	FALSE
retrorsine	0.242295081967213	0.92608	0.976824109589041	0.25	4	0.854166666666667	FALSE
rescinnamine	-0.344371584699454	0.74787	0.928094197983501	0.333333333333333	3	0.721311475409836	FALSE
galantamine	0.461639344262295	0.26413	0.699327323943662	0.75	4	0.234375	TRUE
xylazine	0.608360655737705	0.06034	0.429266630434783	0.75	4	0.0327868852459016	TRUE
cinchonine	-0.345573770491803	0.61829	0.899268455555556	0.25	4	0.802469135802469	FALSE
sparteine	-0.198852459016393	0.98887	0.994107762452107	0.25	4	0.971098265895954	FALSE
conessine	0.39327868852459	0.45816	0.83761374301676	0.25	4	0.238461538461538	FALSE
co-dergocrine mesilate	-0.361475409836066	0.56474	0.884272926540284	0.5	4	0.659090909090909	FALSE
palmatine	0.562950819672131	0.10216	0.510410076335878	0.75	4	0.0330578512396694	TRUE
bicuculline	-0.379672131147541	0.50169	0.853037275064267	0.25	4	0.525423728813559	FALSE
seneciphylline	0.490327868852459	0.20342	0.634351971496437	0.5	4	0.114864864864865	FALSE
canavanine	0.343224043715847	0.75102	0.928094197983501	0.666666666666667	3	0.683760683760684	TRUE
diflorasone	-0.396065573770492	0.44987	0.83761374301676	0.25	4	0.46583850931677	FALSE
gramine	-0.381147540983607	0.49659	0.853037275064267	0.5	4	0.475409836065574	FALSE
protoveratrine A	0.584754098360656	0.08037	0.485838064516129	0.75	4	0.0518518518518519	TRUE
emetine	0.46344262295082	0.25975	0.69249032586558	0.75	4	0.690140845070423	TRUE
trimethylcolchicinic acid	0.354754098360656	0.58729	0.885796697247706	0.5	4	0.525316455696203	FALSE
yohimbic acid	0.449836065573771	0.45762	0.83761374301676	0.333333333333333	3	0.598591549295775	FALSE
boldine	-0.526065573770492	0.14825	0.556886	0.5	4	0.12280701754386	FALSE
harmaline	-0.401475409836066	0.43228	0.827272690058479	0.5	4	0.482352941176471	FALSE
harman	0.234098360655738	0.9449	0.987980881195909	0.5	4	0.962121212121212	FALSE
