	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
flumequine	0.304918032786885	0.75383	0.914386753006476	0.5	4	0.730496453900709	FALSE
gemfibrozil	0.335081967213115	0.52471	0.79680439675174	0.6	5	0.390243902439024	TRUE
oxymetazoline	0.250327868852459	0.90479	0.970795172131148	0.5	4	0.89041095890411	FALSE
chlorphenesin	0.376229508196721	0.51343	0.792547016509434	0.75	4	0.415094339622642	TRUE
ethosuximide	0.476065573770492	0.23133	0.597968187022901	0.5	4	0.22463768115942	FALSE
aztreonam	-0.391475409836066	0.33036	0.672313608562691	0.2	5	0.291390728476821	FALSE
hydrastinine	-0.261311475409836	0.80719	0.927839868421053	0.4	5	0.829268292682927	FALSE
tolfenamic acid	0.31327868852459	0.72653	0.89868643126177	0.5	4	0.732394366197183	FALSE
mefexamide	-0.522131147540984	0.15393	0.49385875	0.5	4	0.154362416107383	FALSE
nifenazone	-0.406065573770492	0.29108	0.650753628620102	0.4	5	0.328947368421053	FALSE
metampicillin	-0.350819672131148	0.46564	0.76381298245614	0.4	5	0.702898550724638	FALSE
mafenide	-0.400983606557377	0.30448	0.662652359550562	0.4	5	0.386904761904762	FALSE
iproniazid	-0.508360655737705	0.10032	0.411657931034483	0.4	5	0.156716417910448	FALSE
cloxacillin	-0.478360655737705	0.22657	0.590797071713147	0.25	4	0.351515151515152	FALSE
pentoxifylline	-0.664590163934426	0.01074	0.113376290322581	0.8	5	0.0447761194029851	TRUE
meclofenamic acid	-0.292950819672131	0.69038	0.884224406614786	0.4	5	0.79136690647482	FALSE
sulfathiazole	0.335245901639344	0.52409	0.796787235772358	0.8	5	0.48	TRUE
cimetidine	-0.190655737704918	0.97532	0.99550265576324	0.6	5	0.978102189781022	TRUE
troleandomycin	0.532622950819672	0.1396	0.472187080103359	1	4	0.156716417910448	TRUE
naphazoline	0.379836065573771	0.36557	0.70141851744186	0.8	5	0.2578125	TRUE
sulpiride	0.269180327868852	0.77943	0.919789893711249	0.6	5	0.724137931034483	TRUE
minaprine	-0.251475409836066	0.83909	0.942244245283019	0.4	5	0.825471698113208	FALSE
cinchocaine	0.495409836065574	0.11659	0.4488715	0.8	5	0.148760330578512	TRUE
amiloride	0.350491803278689	0.46666	0.764089937578027	0.8	5	0.4	TRUE
levodopa	0.225245901639344	0.91078	0.970859375	0.6	5	0.903508771929825	TRUE
doxylamine	0.259344262295082	0.8133	0.930602884615385	0.6	5	0.824	TRUE
pyrimethamine	-0.361803278688525	0.42611	0.745343551401869	0.4	5	0.566666666666667	FALSE
ticlopidine	0.418196721311475	0.26159	0.6235362	0.6	5	0.245508982035928	TRUE
oxybuprocaine	0.356065573770492	0.58263	0.823609794816415	0.75	4	0.567164179104478	TRUE
miconazole	0.172622950819672	0.99164	0.99936	0.6	5	0.983606557377049	TRUE
prednisone	-0.391803278688525	0.32967	0.672313608562691	0.4	5	0.401408450704225	FALSE
amprolium	0.363770491803279	0.419	0.743419891745602	0.4	5	0.469230769230769	FALSE
idoxuridine	0.371967213114754	0.39157	0.714152479108635	0.6	5	0.449101796407186	TRUE
ethambutol	-0.227049180327869	0.90652	0.970859375	0.4	5	0.926966292134832	FALSE
hexamethonium bromide	0.400983606557377	0.30429	0.662652359550562	0.8	5	0.261904761904762	TRUE
dicycloverine	-0.588196721311475	0.03515	0.234751785714286	0.6	5	0.0534351145038168	TRUE
oxetacaine	0.355901639344262	0.44735	0.752982706480305	0.6	5	0.563636363636364	TRUE
isoxsuprine	0.331475409836066	0.53861	0.803007391799545	0.4	5	0.487951807228916	FALSE
hydrochlorothiazide	-0.417377049180328	0.26361	0.623988227848101	0.6	5	0.302857142857143	TRUE
captopril	-0.347213114754098	0.47844	0.769383243243243	0.2	5	0.592592592592593	FALSE
phenazone	-0.507868852459016	0.31485	0.662652359550562	0	3	0.46242774566474	FALSE
diflunisal	0.254754098360656	0.82851	0.937354874675886	0.6	5	0.690909090909091	TRUE
amylocaine	0.224590163934426	0.91228	0.970859375	0.6	5	0.852941176470588	TRUE
pheniramine	-0.448852459016393	0.19463	0.550741252699784	0.6	5	0.265060240963855	TRUE
acebutolol	-0.355573770491803	0.44878	0.752982706480305	0.4	5	0.464285714285714	FALSE
diphemanil metilsulfate	-0.342786885245902	0.49489	0.779153930288462	0.4	5	0.510344827586207	FALSE
sulfaguanidine	-0.299508196721311	0.66417	0.871140811623247	0.4	5	0.774193548387097	FALSE
minoxidil	-0.403770491803279	0.29703	0.656461296296296	0.6	5	0.406779661016949	TRUE
4-hydroxyphenazone	-0.317868852459016	0.59187	0.828618	0.2	5	0.577639751552795	FALSE
niclosamide	0.425737704918033	0.24458	0.603904943820225	0.8	5	0.633507853403141	TRUE
lidocaine	-0.355081967213115	0.4504	0.752982706480305	0.2	5	0.451977401129944	FALSE
tolazoline	-0.390983606557377	0.3317	0.672313608562691	0.4	5	0.313725490196078	FALSE
tolnaftate	-0.720655737704918	0.00376	0.050740618556701	0.8	5	0.0196078431372549	TRUE
trimethobenzamide	-0.640491803278688	0.01608	0.152371366906475	0.6	5	0.0805369127516778	TRUE
metronidazole	-0.559344262295082	0.05242	0.287377531380753	0.6	5	0.206896551724138	TRUE
khellin	-0.53672131147541	0.0706	0.3397625	0.6	5	0.157534246575342	TRUE
apomorphine	0.319508196721311	0.58546	0.824937717976319	0.6	5	0.621212121212121	TRUE
naloxone	0.255355191256831	0.74632	0.909620931098696	0.666666666666667	6	0.747899159663866	TRUE
bromocriptine	0.504754098360656	0.10464	0.424958947368421	0.8	5	0.198581560283688	TRUE
glipizide	0.242295081967213	0.86614	0.951155419463087	0.4	5	0.853146853146853	FALSE
erythromycin	0.272622950819672	0.76688	0.916754264840183	0.6	5	0.753424657534247	TRUE
cotinine	0.450491803278689	0.12412	0.455301212121212	0.833333333333333	6	0.136363636363636	TRUE
zimeldine	0.64016393442623	0.01618	0.152371366906475	1	5	0.0230769230769231	TRUE
amoxapine	0.551967213114754	0.0578	0.307111538461538	0.8	5	0.0897435897435897	TRUE
metolazone	-0.354426229508197	0.45271	0.752982706480305	0.2	5	0.519553072625698	FALSE
metanephrine	0.332459016393443	0.53486	0.801081041189931	0.6	5	0.458064516129032	TRUE
loxapine	-0.394754098360656	0.45347	0.753289631979695	0.5	4	0.32258064516129	FALSE
dipyridamole	0.552786885245902	0.03004	0.2156	1	6	0.087248322147651	TRUE
oleandomycin	0.302295081967213	0.65359	0.865065025278059	0.4	5	0.65625	FALSE
edrophonium chloride	-0.20327868852459	0.95487	0.986523149171271	0.6	5	0.98019801980198	TRUE
azacyclonol	-0.435901639344262	0.22184	0.586643555555556	0.6	5	0.274509803921569	TRUE
cyproheptadine	0.488196721311475	0.12736	0.455383008130081	0.6	5	0.161290322580645	TRUE
ciprofloxacin	-0.325901639344262	0.56064	0.812113403083701	0.2	5	0.519125683060109	FALSE
dehydrocholic acid	0.209180327868852	0.94464	0.983413542494043	0.6	5	0.8984375	TRUE
hydroxyzine	0.306885245901639	0.63598	0.858528567010309	0.6	5	0.484276729559748	TRUE
chlorhexidine	-0.361639344262295	0.42648	0.745343551401869	0.2	5	0.533834586466165	FALSE
midecamycin	0.425737704918033	0.24441	0.603904943820225	0.8	5	0.117647058823529	TRUE
moroxydine	0.325573770491803	0.56142	0.812113403083701	0.4	5	0.641379310344828	FALSE
famotidine	-0.320655737704918	0.58082	0.822828333333333	0.2	5	0.550561797752809	FALSE
ampicillin	-0.302622950819672	0.76112	0.91619171875	0.5	4	0.735849056603774	FALSE
hesperetin	0.289836065573771	0.70237	0.887315898174832	0.6	5	0.739837398373984	TRUE
diltiazem	0.641967213114754	0.01564	0.149436204379562	0.8	5	0.00833333333333333	TRUE
loperamide	0.165846994535519	0.98502	0.995718726851852	0.5	6	0.994949494949495	FALSE
josamycin	-0.254262295081967	0.8302	0.938455785837651	0.4	5	0.866666666666667	FALSE
baclofen	-0.298688524590164	0.66747	0.874592822822823	0.4	5	0.650793650793651	FALSE
lynestrenol	-0.215901639344262	0.93093	0.979457935742972	0.4	5	0.87218045112782	FALSE
danazol	0.44344262295082	0.30914	0.662652359550562	0.75	4	0.248484848484848	TRUE
perphenazine	0.425081967213115	0.24607	0.603904943820225	0.4	5	0.587628865979381	FALSE
chlortetracycline	-0.324590163934426	0.56505	0.812802692307692	0.6	5	0.561643835616438	TRUE
aciclovir	-0.467814207650273	0.09987	0.411657931034483	0.666666666666667	6	0.264900662251656	TRUE
guanabenz	-0.655573770491803	0.01258	0.12865015625	0.8	5	0.0930232558139535	TRUE
lisuride	-0.899344262295082	1e-05	0.000251730769230769	1	5	0	TRUE
glibenclamide	0.588524590163934	0.07702	0.359998291814947	1	4	0.0530973451327434	TRUE
albendazole	0.607213114754098	0.13238	0.460865478723404	1	3	0.232558139534884	TRUE
labetalol	0.325737704918033	0.68538	0.883033877952756	0.25	4	0.682080924855491	FALSE
oxybutynin	0.318852459016393	0.70815	0.888752013422819	0.75	4	0.768211920529801	TRUE
benzydamine	0.336393442622951	0.64944	0.861725177304965	0.5	4	0.688741721854305	FALSE
oxytetracycline	0.50568306010929	0.31968	0.669537792	0.666666666666667	3	0.354166666666667	TRUE
guanethidine	0.599508196721311	0.14296	0.474961015228426	1	3	0.104	TRUE
clonidine	0.168688524590164	0.99842	0.99936	0.5	4	1	FALSE
antazoline	0.547213114754098	0.12039	0.4509318	1	4	0.0784313725490196	TRUE
vinpocetine	0.403770491803279	0.42509	0.745343551401869	0.75	4	0.422764227642276	TRUE
cinnarizine	0.334262295081967	0.65629	0.865139587109768	0.25	4	0.588235294117647	FALSE
spiperone	-0.270983606557377	0.99658	0.99936	0.5	2	0.991228070175439	FALSE
fipexide	0.382404371584699	0.6424	0.861263108384458	0.666666666666667	3	0.725190839694656	TRUE
pimozide	-0.337704918032787	0.64479	0.861725177304965	0.25	4	0.831858407079646	FALSE
mepacrine	-0.491967213114754	0.53202	0.801081041189931	0	2	0.416666666666667	FALSE
bupropion	0.443934426229508	0.30808	0.662652359550562	0.75	4	0.323943661971831	TRUE
etacrynic acid	0.408688524590164	0.56975	0.813307251908397	0.666666666666667	3	0.641379310344828	TRUE
clomipramine	0.432786885245902	0.33905	0.673469575113809	0.75	4	0.613259668508287	TRUE
methylprednisolone	0.549508196721311	0.11779	0.450839502923977	1	4	0.0902255639097744	TRUE
mepyramine	0.299508196721311	0.77055	0.91840821656051	0.5	4	0.756944444444444	FALSE
mifepristone	-0.238196721311475	0.93622	0.981194539631705	0.5	4	0.89873417721519	FALSE
amodiaquine	0.447213114754098	0.29987	0.657673996655518	0.5	4	0.251572327044025	FALSE
alprenolol	-0.367540983606557	0.54341	0.803965073280722	0.25	4	0.482587064676617	FALSE
praziquantel	-0.352295081967213	0.59576	0.831396417910448	0.5	4	0.58125	FALSE
fendiline	-0.580928961748634	0.17135	0.515625632183908	0.666666666666667	3	0.295238095238095	TRUE
sulfinpyrazone	0.518688524590164	0.1586	0.500258795180723	0.75	4	0.0769230769230769	TRUE
diperodon	0.361912568306011	0.69956	0.887315898174832	0.666666666666667	3	0.655737704918033	TRUE
mebeverine	-0.325901639344262	0.68463	0.883033877952756	0.5	4	0.648809523809524	FALSE
streptomycin	-0.450327868852459	0.29182	0.650753628620102	0.5	4	0.424242424242424	FALSE
tremorine	0.372459016393443	0.52668	0.797022104046243	0.5	4	0.387096774193548	FALSE
furosemide	-0.533114754098361	0.139	0.472187080103359	0.5	4	0.201438848920863	FALSE
chlortalidone	-0.552950819672131	0.11367	0.448225044776119	0.75	4	0.224852071005917	TRUE
bambuterol	-0.387377049180328	0.47656	0.769170332103321	0.5	4	0.574074074074074	FALSE
ketotifen	-0.678688524590164	0.02262	0.186223773584906	0.75	4	0.0573770491803279	TRUE
terbutaline	0.479016393442623	0.2253	0.590797071713147	0.5	4	0.176829268292683	FALSE
alfuzosin	0.429180327868852	0.23688	0.597968187022901	0.8	5	0.171875	TRUE
practolol	0.337049180327869	0.64726	0.861725177304965	0.75	4	0.717948717948718	TRUE
methapyrilene	0.467868852459016	0.24944	0.609710708955224	0.75	4	0.150375939849624	TRUE
dobutamine	-0.313114754098361	0.72707	0.89868643126177	0.25	4	0.739130434782609	FALSE
betamethasone	-0.531748633879781	0.26194	0.6235362	0.666666666666667	3	0.229166666666667	TRUE
debrisoquine	-0.422786885245902	0.36708	0.70141851744186	0.5	4	0.309090909090909	FALSE
betaxolol	0.456229508196721	0.27655	0.642991030195382	0.75	4	0.28448275862069	TRUE
ketanserin	0.441475409836066	0.31494	0.662652359550562	0.5	4	0.301587301587302	FALSE
zidovudine	-0.47	0.2451	0.603904943820225	0.5	4	0.248322147651007	FALSE
desipramine	-0.466393442622951	0.25281	0.613967142857143	0.25	4	0.237704918032787	FALSE
enoxacin	0.370655737704918	0.53221	0.801081041189931	0.75	4	0.5	TRUE
methotrexate	-0.163032786885246	0.96109	0.987750439560439	0.5	8	0.986301369863014	FALSE
nicardipine	0.353934426229508	0.59008	0.827882872454448	0.75	4	0.535031847133758	TRUE
hemicholinium	-0.260327868852459	0.88062	0.958274904564315	0.5	4	0.9	FALSE
phenylpropanolamine	-0.292459016393443	0.79163	0.919789893711249	0.5	4	0.76969696969697	FALSE
sulfafurazole	0.413114754098361	0.27325	0.63644884341637	0.8	5	0.441176470588235	TRUE
clorgiline	0.395245901639344	0.45229	0.752982706480305	0.75	4	0.588235294117647	TRUE
clopamide	-0.313934426229508	0.72466	0.89868643126177	0.5	4	0.772727272727273	FALSE
metergoline	-0.484426229508197	0.21447	0.576470698151951	0.25	4	0.165217391304348	FALSE
methylergometrine	0.632622950819672	0.04421	0.261269324324324	1	4	0.034965034965035	TRUE
kanamycin	0.448852459016393	0.29548	0.654455702199662	0.75	4	0.266187050359712	TRUE
ascorbic acid	0.262131147540984	0.87611	0.957675308333333	0.5	4	0.847222222222222	FALSE
zaprinast	-0.539672131147541	0.12994	0.458009247311828	0.75	4	0.141104294478528	TRUE
clenbuterol	-0.291147540983607	0.69778	0.887315898174832	0.4	5	0.635761589403974	FALSE
hycanthone	-0.418032786885246	0.38192	0.707119207920792	0.5	4	0.38655462184874	FALSE
brinzolamide	-0.406393442622951	0.41685	0.74239	0.5	4	0.475675675675676	FALSE
metitepine	-0.32327868852459	0.69343	0.884224406614786	0.5	4	0.773913043478261	FALSE
amikacin	0.37327868852459	0.5235	0.796787235772358	0.75	4	0.433628318584071	TRUE
methyldopa	0.29655737704918	0.67634	0.879174836146971	0.6	5	0.62015503875969	TRUE
chlormezanone	-0.383770491803279	0.48818	0.775340533333333	0.25	4	0.489655172413793	FALSE
maprotiline	-0.519344262295082	0.15744	0.499004745762712	0.75	4	0.201680672268908	TRUE
adenosine phosphate	-0.295081967213115	0.78351	0.919789893711249	0.5	4	0.788079470198676	FALSE
ambroxol	-0.40672131147541	0.41598	0.742260068119891	0.5	4	0.610062893081761	FALSE
clofazimine	-0.425245901639344	0.24575	0.603904943820225	0.6	5	0.407692307692308	TRUE
vanoxerine	-0.373770491803279	0.52195	0.796787235772358	0.5	4	0.545454545454545	FALSE
etoposide	-0.398852459016393	0.44066	0.752982706480305	0.25	4	0.555555555555556	FALSE
cefoperazone	-0.539617486338798	0.24636	0.603904943820225	0.666666666666667	3	0.212962962962963	TRUE
8-azaguanine	0.543114754098361	0.12566	0.455301212121212	0.75	4	0.497041420118343	TRUE
meticrane	0.721147540983607	0.00373	0.050740618556701	1	5	0.0280373831775701	TRUE
sulfaphenazole	0.460655737704918	0.26636	0.625969910233393	0.5	4	0.18348623853211	FALSE
procaine	0.474262295081967	0.1482	0.487421608040201	0.8	5	0.2	TRUE
metrifonate	0.311967213114754	0.61501	0.843865922431866	0.6	5	0.444444444444444	TRUE
morantel	0.723934426229508	0.00347	0.0483215957446808	0.8	5	0	TRUE
todralazine	0.39	0.33441	0.672313608562691	0.6	5	0.258064516129032	TRUE
allantoin	0.572295081967213	0.04431	0.261269324324324	1	5	0.0218978102189781	TRUE
benzonatate	0.495409836065574	0.11659	0.4488715	0.6	5	0.0444444444444444	TRUE
dexpanthenol	0.417377049180328	0.384	0.708648352112676	0.5	4	0.35036496350365	FALSE
epirizole	0.593770491803279	0.03242	0.224538518518518	0.8	5	0.00869565217391304	TRUE
moxisylyte	0.262131147540984	0.80393	0.926359480633803	0.4	5	0.772727272727273	FALSE
homatropine	-0.513606557377049	0.09403	0.401227687296417	0.6	5	0.151898734177215	TRUE
imipramine	0.473114754098361	0.23829	0.597968187022901	0.5	4	0.262857142857143	FALSE
acetazolamide	0.644262295081967	0.03733	0.241905792079208	0.75	4	0.0152671755725191	TRUE
hydroflumethiazide	0.405409836065574	0.29282	0.651873095238095	0.6	5	0.245762711864407	TRUE
sulfadiazine	0.357540983606557	0.44162	0.752982706480305	0.6	5	0.270491803278689	TRUE
diprophylline	0.37	0.39768	0.723004333333333	0.8	5	0.484472049689441	TRUE
betazole	0.341639344262295	0.49914	0.784362857142857	0.8	5	0.431952662721893	TRUE
triflupromazine	-0.396393442622951	0.44891	0.752982706480305	0.5	4	0.46551724137931	FALSE
sulfacetamide	0.205409836065574	0.98441	0.995718726851852	0.5	4	0.974358974358974	FALSE
noretynodrel	0.450327868852459	0.29182	0.650753628620102	0.75	4	0.310734463276836	TRUE
triamterene	0.328196721311475	0.55154	0.807587184357542	0.6	5	0.543624161073825	TRUE
isoxicam	-0.546229508196721	0.06227	0.314715945945946	0.6	5	0.277027027027027	TRUE
mefenamic acid	0.388688524590164	0.33837	0.673469575113809	0.6	5	0.104575163398693	TRUE
atracurium besilate	-0.577814207650273	0.17629	0.522089615384615	0.666666666666667	3	0.316546762589928	TRUE
heptaminol	-0.727704918032787	0.00323	0.048195	0.8	5	0.0273972602739726	TRUE
thiamphenicol	-0.727540983606557	0.00324	0.048195	0.8	5	0.0533333333333333	TRUE
dapsone	-0.668360655737705	0.00999	0.107187786885246	0.8	5	0.0534351145038168	TRUE
naproxen	-0.526138433515483	0.00749	0.0863480701754386	0.777777777777778	9	0.0261437908496732	TRUE
acetohexamide	-0.472950819672131	0.23866	0.597968187022901	0.25	4	0.167832167832168	FALSE
diphenhydramine	-0.619508196721312	0.02199	0.183343375796178	0.6	5	0.111111111111111	TRUE
adiphenine	-0.945573770491803	0	0	1	5	0.00806451612903226	TRUE
piracetam	0.54327868852459	0.12546	0.455301212121212	0.75	4	0.0810810810810811	TRUE
molsidomine	-0.31672131147541	0.71529	0.89428329512894	0.5	4	0.653846153846154	FALSE
dirithromycin	0.421967213114754	0.53248	0.801081041189931	0.333333333333333	3	0.333333333333333	FALSE
dosulepin	-0.479016393442623	0.2253	0.590797071713147	0.25	4	0.179487179487179	FALSE
artemisinin	0.503879781420765	0.32367	0.670386123417722	0.666666666666667	3	0.315068493150685	TRUE
budesonide	0.539672131147541	0.12994	0.458009247311828	1	4	0.193548387096774	TRUE
triflusal	0.916065573770492	0.00114	0.021945	1	3	0	TRUE
phenindione	0.575245901639344	0.08945	0.392919630872483	0.75	4	0.078740157480315	TRUE
chloroquine	0.436065573770492	0.33017	0.672313608562691	0.5	4	0.375	FALSE
gliclazide	0.487868852459016	0.20804	0.567033762993763	0.75	4	0.508928571428571	TRUE
ceftazidime	0.359672131147541	0.70565	0.887315898174832	0.333333333333333	3	0.69281045751634	FALSE
propafenone	0.464098360655738	0.25797	0.623030867158672	0.75	4	0.42	TRUE
bromperidol	0.514043715846994	0.30045	0.657673996655518	0.666666666666667	3	0.294520547945205	TRUE
imipenem	0.636393442622951	0.04193	0.257336129032258	1	4	0.0458015267175573	TRUE
mesoridazine	0.434262295081967	0.33503	0.672313608562691	0.5	4	0.24031007751938	FALSE
thiocolchicoside	0.568032786885246	0.0968	0.408745806451613	1	4	0.141891891891892	TRUE
trimetazidine	0.677213114754098	0.02321	0.186391963190184	1	4	0.0234375	TRUE
Prestwick-559	0.844754098360656	0.00727	0.084968125	1	3	0.0202702702702703	TRUE
iobenguane	0.436885245901639	0.32756	0.672313608562691	0.5	4	0.264150943396226	FALSE
etamivan	0.471803278688525	0.24145	0.600870817490494	0.75	4	0.1875	TRUE
cyclizine	-0.314590163934426	0.72241	0.898038641975309	0.5	4	0.726708074534162	FALSE
Trolox C	0.419672131147541	0.37697	0.706524836415363	0.25	4	0.260162601626016	FALSE
clorsulon	-0.45327868852459	0.28378	0.647977804878049	0.5	4	0.436619718309859	FALSE
parthenolide	-0.65327868852459	0.03298	0.227214842105263	0.75	4	0.220689655172414	TRUE
prenylamine	-0.245409836065574	0.91816	0.972387896440129	0.25	4	0.990825688073395	FALSE
tubocurarine chloride	0.341475409836066	0.6315	0.854843329886246	0.5	4	0.51304347826087	FALSE
tetracaine	-0.532568306010929	0.26021	0.6235362	0.666666666666667	3	0.28169014084507	TRUE
hydrastine hydrochloride	0.639672131147541	0.03996	0.247903507109005	1	4	0.0145985401459854	TRUE
laudanosine	-0.472622950819672	0.23937	0.597968187022901	0.5	4	0.180327868852459	FALSE
scoulerine	-0.329508196721311	0.67231	0.879174615384615	0.25	4	0.689075630252101	FALSE
10-methoxyharmalan	-0.35983606557377	0.57051	0.813505	0.25	4	0.5	FALSE
thiamine	-0.447704918032787	0.46307	0.761505816582915	0.333333333333333	3	0.515957446808511	FALSE
dihydroergocristine	-0.518688524590164	0.1586	0.500258795180723	0.5	4	0.261538461538462	FALSE
mometasone	-0.542622950819672	0.12626	0.455301212121212	0.5	4	0.102564102564103	FALSE
lobelanidine	-0.596393442622951	0.06997	0.33802147601476	0.5	4	0.0552147239263804	FALSE
raubasine	-0.296885245901639	0.77833	0.919789893711249	0.25	4	0.738853503184713	FALSE
ajmaline	-0.605901639344262	0.13399	0.461939210526316	0.666666666666667	3	0.368794326241135	TRUE
harmol	-0.458196721311475	0.27203	0.634736666666667	0.5	4	0.513661202185792	FALSE
stachydrine	-0.323770491803279	0.69177	0.884224406614786	0.25	4	0.625	FALSE
dipivefrine	0.424754098360656	0.36159	0.700392455621302	0.5	4	0.19375	FALSE
noscapine	-0.419180327868853	0.37825	0.706524836415363	0.5	4	0.268115942028986	FALSE
tomatidine	0.587377049180328	0.0781	0.362528014184397	1	4	0.0684931506849315	TRUE
papaverine	0.379672131147541	0.50135	0.78594868263473	0.5	4	0.464052287581699	FALSE
tetrahydroalstonine	-0.422459016393443	0.3682	0.70141851744186	0.5	4	0.297297297297297	FALSE
monocrotaline	0.40672131147541	0.41574	0.742260068119891	0.75	4	0.304	TRUE
harmine	0.403770491803279	0.42509	0.745343551401869	0.75	4	0.564885496183206	TRUE
pyridoxine	0.676065573770492	0.02363	0.188607743902439	1	4	0.0431654676258993	TRUE
syrosingopine	0.257868852459016	0.88684	0.960405727272727	0.5	4	0.962790697674419	FALSE
dacarbazine	0.635737704918033	0.04221	0.257336129032258	0.75	4	0.0756302521008403	TRUE
piperlongumine	0.33344262295082	0.94473	0.983413542494043	0.5	2	0.974025974025974	FALSE
ellipticine	0.508032786885246	0.17334	0.518041232876712	0.75	4	0.469613259668508	TRUE
cytisine	-0.364262295081967	0.55527	0.811214765625	0.25	4	0.562913907284768	FALSE
riboflavin	0.779016393442623	0.00476	0.0623084	1	4	0.0247933884297521	TRUE
atropine	0.489672131147541	0.2044	0.567033762993763	0.75	4	0.282258064516129	TRUE
ipratropium bromide	0.676393442622951	0.06725	0.330289625468165	1	3	0.0540540540540541	TRUE
lobeline	-0.20983606557377	0.98032	0.995718726851852	0.5	4	0.971590909090909	FALSE
calycanthine	-0.300983606557377	0.76578	0.916754264840183	0.25	4	0.776223776223776	FALSE
hydrocotarnine	0.572459016393443	0.09225	0.399851821192053	0.75	4	0.130769230769231	TRUE
"1,4-chrysenequinone"	0.497213114754098	0.51092	0.790536973995272	0.5	2	0.652173913043478	FALSE
pseudopelletierine	0.513606557377049	0.16531	0.509373075117371	0.75	4	0.137614678899083	TRUE
hydroquinine	-0.331967213114754	0.66411	0.871140811623247	0.25	4	0.765957446808511	FALSE
physostigmine	-0.303606557377049	0.75767	0.91473305709024	0.25	4	0.742138364779874	FALSE
acepromazine	0.616393442622951	0.05436	0.2964885	1	4	0.0588235294117647	TRUE
berberine	0.646065573770492	0.03644	0.241768333333333	1	4	0.0285714285714286	TRUE
convolamine	-0.227049180327869	0.95804	0.987573503937008	0.5	4	0.935135135135135	FALSE
cinchonidine	0.311803278688525	0.73112	0.900316161806209	0.5	4	0.660606060606061	FALSE
demecarium bromide	-0.239672131147541	0.93244	0.979585842696629	0.5	4	0.976744186046512	FALSE
racecadotril	-0.209508196721311	0.98064	0.995718726851852	0.5	4	0.993630573248408	FALSE
epivincamine	0.435737704918033	0.3309	0.672313608562691	0.5	4	0.221238938053097	FALSE
aconitine	-0.328852459016393	0.67457	0.879174836146971	0.25	4	0.610062893081761	FALSE
(+)-chelidonine	-0.41016393442623	0.40501	0.732262555248619	0.5	4	0.330769230769231	FALSE
isocorydine	-0.44327868852459	0.30985	0.662652359550562	0.25	4	0.210884353741497	FALSE
vinburnine	-0.324754098360656	0.68863	0.884224406614786	0.5	4	0.695035460992908	FALSE
quipazine	-0.348688524590164	0.60732	0.837704826132771	0.5	4	0.641509433962264	FALSE
folic acid	-0.665409836065574	0.02766	0.209288670520231	0.75	4	0.0735294117647059	TRUE
chloramphenicol	0.66	0.02996	0.2156	1	4	0.0277777777777778	TRUE
isoflupredone	-0.948688524590164	0.00019	0.00436333333333333	1	3	0.00833333333333333	TRUE
canrenoic acid	0.442459016393443	0.31214	0.662652359550562	0.75	4	0.305343511450382	TRUE
ursolic acid	-0.39672131147541	0.44768	0.752982706480305	0.5	4	0.525547445255474	FALSE
gentamicin	-0.84983606557377	0.00095	0.0191315384615385	1	4	0.0197368421052632	TRUE
methocarbamol	0.444371584699453	0.47209	0.765894603960396	0.666666666666667	3	0.298387096774194	TRUE
aceclofenac	-0.400655737704918	0.43487	0.752982706480305	0.5	4	0.460606060606061	FALSE
retrorsine	0.495573770491803	0.1938	0.550291106290672	0.75	4	0.166666666666667	TRUE
rescinnamine	-0.246393442622951	0.97628	0.99550265576324	0.333333333333333	3	0.983606557377049	FALSE
galantamine	0.366885245901639	0.54548	0.804091576576577	0.75	4	0.5625	TRUE
xylazine	0.341803278688525	0.6303	0.854102173913043	0.75	4	0.69672131147541	TRUE
cinchonine	-0.397049180327869	0.44661	0.752982706480305	0.5	4	0.666666666666667	FALSE
sparteine	-0.248688524590164	0.90883	0.970859375	0.5	4	0.872832369942196	FALSE
conessine	0.308196721311475	0.74312	0.90741052238806	0.5	4	0.553846153846154	FALSE
co-dergocrine mesilate	-0.483770491803279	0.21595	0.576895	0.25	4	0.363636363636364	FALSE
palmatine	0.501639344262295	0.1837	0.534362888888889	0.75	4	0.0826446280991736	TRUE
bicuculline	-0.274426229508197	0.84403	0.943333454699407	0.5	4	0.824858757062147	FALSE
seneciphylline	0.36344262295082	0.55799	0.812113403083701	0.5	4	0.547297297297297	FALSE
canavanine	0.470491803278689	0.40465	0.732262555248619	0.666666666666667	3	0.341880341880342	TRUE
diflorasone	0.28327868852459	0.81955	0.933673585726719	0.75	4	0.781456953642384	TRUE
gramine	0.273114754098361	0.84746	0.943333454699407	0.5	4	0.736434108527132	FALSE
protoveratrine A	0.532950819672131	0.1392	0.472187080103359	0.75	4	0.0962962962962963	TRUE
emetine	0.375245901639344	0.51659	0.7955486	0.25	4	0.802816901408451	FALSE
trimethylcolchicinic acid	0.434098360655738	0.33548	0.672313608562691	0.75	4	0.284810126582278	TRUE
yohimbic acid	-0.518633879781421	0.29073	0.650753628620102	0.666666666666667	3	0.423529411764706	TRUE
boldine	-0.296393442622951	0.77956	0.919789893711249	0.5	4	0.742690058479532	FALSE
harmaline	-0.292131147540984	0.7922	0.919789893711249	0.5	4	0.817647058823529	FALSE
harman	0.268524590163934	0.86012	0.95012411814346	0.5	4	0.810606060606061	FALSE
